,make,model,year,engine_fuel_type,engine_hp,engine_cylinders,transmission_type,driven_wheels,number_of_doors,market_category,vehicle_size,vehicle_style,highway_mpg,city_mpg,popularity,msrp
8995,Hyundai,Santa Fe,2017,regular unleaded,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,22.0,17.0,1439.0,36700
8996,Hyundai,Santa Fe,2017,regular unleaded,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,23.0,17.0,1439.0,38700
8997,Hyundai,Santa Fe,2017,regular unleaded,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,22.0,17.0,1439.0,40450
8998,Hyundai,Santa Fe,2017,regular unleaded,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,23.0,17.0,1439.0,34950
8999,Hyundai,Santa Fe,2017,regular unleaded,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,22.0,17.0,1439.0,41150
9000,Hyundai,Santa Fe,2017,regular unleaded,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,25.0,18.0,1439.0,30800
9001,Hyundai,Santa Fe,2017,regular unleaded,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,24.0,18.0,1439.0,32550
9002,Hyundai,Santa Fe,2017,regular unleaded,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,23.0,17.0,1439.0,39400
9003,GMC,Savana Cargo,2014,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Cargo Van,17.0,11.0,549.0,29215
9004,GMC,Savana Cargo,2014,flex-fuel (unleaded/E85),310.0,8.0,AUTOMATIC,all wheel drive,3.0,Flex Fuel,Midsize,Cargo Van,17.0,13.0,549.0,32760
9005,GMC,Savana Cargo,2014,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Large,Cargo Van,17.0,11.0,549.0,33420
9006,GMC,Savana Cargo,2014,regular unleaded,195.0,6.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Cargo Van,19.0,14.0,549.0,27710
9007,GMC,Savana Cargo,2014,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Cargo Van,17.0,11.0,549.0,32535
9008,GMC,Savana Cargo,2014,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Large,Cargo Van,17.0,11.0,549.0,31075
9009,GMC,Savana Cargo,2015,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Cargo Van,17.0,11.0,549.0,32875
9010,GMC,Savana Cargo,2015,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Large,Cargo Van,17.0,11.0,549.0,31415
9011,GMC,Savana Cargo,2015,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Cargo Van,17.0,11.0,549.0,29555
9012,GMC,Savana Cargo,2015,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Large,Cargo Van,17.0,11.0,549.0,33760
9013,GMC,Savana Cargo,2016,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Large,Cargo Van,16.0,11.0,549.0,32455
9014,GMC,Savana Cargo,2016,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Cargo Van,16.0,11.0,549.0,33915
9015,GMC,Savana Cargo,2016,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Large,Cargo Van,16.0,11.0,549.0,34800
9016,GMC,Savana Cargo,2016,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Cargo Van,16.0,11.0,549.0,30595
9017,GMC,Savana,2014,flex-fuel (unleaded/E85),310.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,17.0,13.0,549.0,30970
9018,GMC,Savana,2014,flex-fuel (unleaded/E85),280.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Large,Passenger Van,17.0,11.0,549.0,36030
9019,GMC,Savana,2014,flex-fuel (unleaded/E85),280.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,17.0,11.0,549.0,31865
9020,GMC,Savana,2014,flex-fuel (unleaded/E85),310.0,8.0,AUTOMATIC,all wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,17.0,13.0,549.0,34525
9021,GMC,Savana,2014,flex-fuel (unleaded/E85),280.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,17.0,11.0,549.0,34160
9022,GMC,Savana,2015,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Large,Passenger Van,17.0,11.0,549.0,36355
9023,GMC,Savana,2015,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,17.0,11.0,549.0,34015
9024,GMC,Savana,2015,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,17.0,11.0,549.0,35915
9025,GMC,Savana,2015,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Large,Passenger Van,17.0,11.0,549.0,36700
9026,GMC,Savana,2015,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,17.0,11.0,549.0,32190
9027,GMC,Savana,2015,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,17.0,11.0,549.0,34485
9028,GMC,Savana,2016,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,16.0,11.0,549.0,32990
9029,GMC,Savana,2016,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Large,Passenger Van,16.0,11.0,549.0,37155
9030,GMC,Savana,2016,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Large,Passenger Van,16.0,11.0,549.0,37500
9031,GMC,Savana,2016,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,16.0,11.0,549.0,35285
9032,GMC,Savana,2016,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,16.0,11.0,549.0,36715
9033,GMC,Savana,2016,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,16.0,11.0,549.0,34815
9034,Lexus,SC 300,1998,regular unleaded,225.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,22.0,17.0,454.0,3211
9035,Lexus,SC 300,1999,regular unleaded,225.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,22.0,17.0,454.0,3665
9036,Lexus,SC 300,2000,regular unleaded,225.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,22.0,17.0,454.0,4024
9037,Lexus,SC 400,1998,regular unleaded,290.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,23.0,17.0,454.0,3442
9038,Lexus,SC 400,1999,regular unleaded,290.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,23.0,16.0,454.0,4031
9039,Lexus,SC 400,2000,regular unleaded,290.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,23.0,16.0,454.0,4404
9040,Lexus,SC 430,2008,premium unleaded (required),288.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Compact,Convertible,23.0,16.0,454.0,66355
9041,Lexus,SC 430,2009,premium unleaded (required),288.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Compact,Convertible,23.0,16.0,454.0,66805
9042,Lexus,SC 430,2010,premium unleaded (required),288.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Compact,Convertible,23.0,16.0,454.0,68405
9043,Hyundai,Scoupe,1993,regular unleaded,92.0,4.0,MANUAL,front wheel drive,2.0,Crossover,Compact,Coupe,32.0,23.0,1439.0,2000
9044,Hyundai,Scoupe,1993,regular unleaded,115.0,4.0,MANUAL,front wheel drive,2.0,Crossover,Compact,Coupe,29.0,23.0,1439.0,2000
9045,Hyundai,Scoupe,1993,regular unleaded,92.0,4.0,MANUAL,front wheel drive,2.0,Crossover,Compact,Coupe,32.0,23.0,1439.0,2000
9046,Hyundai,Scoupe,1994,regular unleaded,92.0,4.0,MANUAL,front wheel drive,2.0,Crossover,Compact,Coupe,30.0,23.0,1439.0,2000
9047,Hyundai,Scoupe,1994,regular unleaded,115.0,4.0,MANUAL,front wheel drive,2.0,Crossover,Compact,Coupe,29.0,23.0,1439.0,2000
9048,Hyundai,Scoupe,1994,regular unleaded,92.0,4.0,MANUAL,front wheel drive,2.0,Crossover,Compact,Coupe,30.0,23.0,1439.0,2000
9049,Hyundai,Scoupe,1995,regular unleaded,115.0,4.0,MANUAL,front wheel drive,2.0,Crossover,Compact,Coupe,30.0,23.0,1439.0,2000
9050,Hyundai,Scoupe,1995,regular unleaded,92.0,4.0,MANUAL,front wheel drive,2.0,Crossover,Compact,Coupe,33.0,24.0,1439.0,2000
9051,Hyundai,Scoupe,1995,regular unleaded,92.0,4.0,MANUAL,front wheel drive,2.0,Crossover,Compact,Coupe,33.0,24.0,1439.0,2000
9052,Chrysler,Sebring,2008,regular unleaded,235.0,6.0,AUTOMATIC,front wheel drive,2.0,Crossover,Midsize,Convertible,26.0,16.0,1013.0,32715
9053,Chrysler,Sebring,2008,regular unleaded,173.0,4.0,AUTOMATIC,front wheel drive,2.0,Crossover,Midsize,Convertible,30.0,21.0,1013.0,26600
9054,Chrysler,Sebring,2008,regular unleaded,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Sedan,30.0,21.0,1013.0,24415
9055,Chrysler,Sebring,2008,regular unleaded,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Sedan,30.0,21.0,1013.0,20865
9056,Chrysler,Sebring,2008,regular unleaded,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Sedan,30.0,21.0,1013.0,19840
9057,Chrysler,Sebring,2008,regular unleaded,235.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,Sedan,24.0,15.0,1013.0,28415
9058,Chrysler,Sebring,2008,flex-fuel (unleaded/E85),186.0,6.0,AUTOMATIC,front wheel drive,2.0,Flex Fuel,Midsize,Convertible,26.0,18.0,1013.0,29275
9059,Chrysler,Sebring,2009,regular unleaded,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Sedan,30.0,21.0,1013.0,25920
9060,Chrysler,Sebring,2009,regular unleaded,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Sedan,30.0,21.0,1013.0,20915
9061,Chrysler,Sebring,2009,flex-fuel (unleaded/E85),186.0,6.0,AUTOMATIC,front wheel drive,2.0,Flex Fuel,Midsize,Convertible,26.0,18.0,1013.0,30270
9062,Chrysler,Sebring,2009,regular unleaded,235.0,6.0,AUTOMATIC,front wheel drive,2.0,Crossover,Midsize,Convertible,27.0,16.0,1013.0,35125
9063,Chrysler,Sebring,2009,regular unleaded,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Sedan,30.0,21.0,1013.0,20515
9064,Chrysler,Sebring,2009,regular unleaded,173.0,4.0,AUTOMATIC,front wheel drive,2.0,Crossover,Midsize,Convertible,29.0,20.0,1013.0,27790
9065,Chrysler,Sebring,2009,regular unleaded,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Sedan,30.0,21.0,1013.0,21810
9066,Chrysler,Sebring,2009,regular unleaded,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Sedan,30.0,21.0,1013.0,23040
9067,Chrysler,Sebring,2010,regular unleaded,235.0,6.0,AUTOMATIC,front wheel drive,2.0,Crossover,Midsize,Convertible,27.0,16.0,1013.0,32710
9068,Chrysler,Sebring,2010,regular unleaded,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Sedan,30.0,21.0,1013.0,22115
9069,Chrysler,Sebring,2010,flex-fuel (unleaded/E85),186.0,6.0,AUTOMATIC,front wheel drive,2.0,Flex Fuel,Midsize,Convertible,26.0,18.0,1013.0,29210
9070,Chrysler,Sebring,2010,regular unleaded,173.0,4.0,AUTOMATIC,front wheel drive,2.0,Crossover,Midsize,Convertible,29.0,20.0,1013.0,27850
9071,Chrysler,Sebring,2010,regular unleaded,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Sedan,30.0,21.0,1013.0,20120
9072,Kia,Sedona,2015,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Passenger Minivan,25.0,18.0,1720.0,36300
9073,Kia,Sedona,2015,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Passenger Minivan,24.0,18.0,1720.0,26100
9074,Kia,Sedona,2015,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Passenger Minivan,24.0,18.0,1720.0,32300
9075,Kia,Sedona,2015,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Passenger Minivan,22.0,17.0,1720.0,39700
9076,Kia,Sedona,2015,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Passenger Minivan,24.0,18.0,1720.0,28300
9077,Kia,Sedona,2016,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Passenger Minivan,24.0,18.0,1720.0,28500
9078,Kia,Sedona,2016,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Passenger Minivan,24.0,18.0,1720.0,26400
9079,Kia,Sedona,2016,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Passenger Minivan,22.0,17.0,1720.0,39900
9080,Kia,Sedona,2016,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Passenger Minivan,24.0,18.0,1720.0,32700
9081,Kia,Sedona,2016,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Passenger Minivan,25.0,18.0,1720.0,36400
9082,Kia,Sedona,2017,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Passenger Minivan,22.0,17.0,1720.0,41900
9083,Kia,Sedona,2017,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Passenger Minivan,24.0,18.0,1720.0,28850
9084,Kia,Sedona,2017,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Passenger Minivan,24.0,18.0,1720.0,33600
9085,Kia,Sedona,2017,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Passenger Minivan,25.0,18.0,1720.0,36900
9086,Kia,Sedona,2017,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Passenger Minivan,24.0,18.0,1720.0,26800
9087,Nissan,Sentra,2015,regular unleaded,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Sedan,39.0,30.0,2009.0,20720
9088,Nissan,Sentra,2015,regular unleaded,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Sedan,40.0,30.0,2009.0,17780
9089,Nissan,Sentra,2015,regular unleaded,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Sedan,39.0,30.0,2009.0,18350
9090,Nissan,Sentra,2015,regular unleaded,130.0,4.0,MANUAL,front wheel drive,4.0,Crossover,Midsize,Sedan,36.0,27.0,2009.0,16530
9091,Nissan,Sentra,2015,regular unleaded,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Sedan,39.0,30.0,2009.0,17380
9092,Nissan,Sentra,2015,regular unleaded,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Sedan,39.0,30.0,2009.0,19960
9093,Nissan,Sentra,2016,regular unleaded,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Sedan,38.0,29.0,2009.0,22170
9094,Nissan,Sentra,2016,regular unleaded,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Sedan,38.0,29.0,2009.0,20410
9095,Nissan,Sentra,2016,regular unleaded,130.0,4.0,MANUAL,front wheel drive,4.0,Crossover,Midsize,Sedan,36.0,27.0,2009.0,16780
9096,Nissan,Sentra,2016,regular unleaded,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Sedan,38.0,29.0,2009.0,18550
9097,Nissan,Sentra,2016,regular unleaded,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Sedan,40.0,30.0,2009.0,18160
9098,Nissan,Sentra,2016,regular unleaded,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Sedan,38.0,29.0,2009.0,17760
9099,Nissan,Sentra,2017,regular unleaded,124.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Sedan,37.0,29.0,2009.0,21500
9100,Nissan,Sentra,2017,premium unleaded (recommended),188.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Sedan,33.0,27.0,2009.0,21990
9101,Nissan,Sentra,2017,regular unleaded,124.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Sedan,37.0,29.0,2009.0,18790
9102,Nissan,Sentra,2017,regular unleaded,130.0,4.0,MANUAL,front wheel drive,4.0,Crossover,Midsize,Sedan,35.0,27.0,2009.0,16990
9103,Nissan,Sentra,2017,regular unleaded,124.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Sedan,37.0,29.0,2009.0,19990
9104,Nissan,Sentra,2017,regular unleaded,124.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Sedan,37.0,29.0,2009.0,17990
9105,Nissan,Sentra,2017,premium unleaded (recommended),188.0,4.0,MANUAL,front wheel drive,4.0,Crossover,Midsize,Sedan,32.0,26.0,2009.0,21990
9106,Kia,Sephia,1999,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4.0,Crossover,Compact,Sedan,28.0,21.0,1720.0,2000
9107,Kia,Sephia,1999,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4.0,Crossover,Compact,Sedan,28.0,21.0,1720.0,2000
9108,Kia,Sephia,2000,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4.0,Crossover,Compact,Sedan,26.0,20.0,1720.0,2000
9109,Kia,Sephia,2000,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4.0,Crossover,Compact,Sedan,26.0,20.0,1720.0,2000
9110,Kia,Sephia,2001,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4.0,Crossover,Compact,Sedan,28.0,22.0,1720.0,10845
9111,Kia,Sephia,2001,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4.0,Crossover,Compact,Sedan,28.0,22.0,1720.0,12445
9112,Kia,Sephia,2001,regular unleaded,125.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,Sedan,28.0,19.0,1720.0,11820
9113,Kia,Sephia,2001,regular unleaded,125.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,Sedan,28.0,19.0,1720.0,13420
9114,Toyota,Sequoia,2015,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Crossover,Large,4dr SUV,17.0,13.0,2031.0,64320
9115,Toyota,Sequoia,2015,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Crossover,Large,4dr SUV,17.0,13.0,2031.0,47620
9116,Toyota,Sequoia,2015,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,4dr SUV,17.0,13.0,2031.0,56580
9117,Toyota,Sequoia,2015,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Large,4dr SUV,17.0,13.0,2031.0,61095
9118,Toyota,Sequoia,2015,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,4dr SUV,17.0,13.0,2031.0,47620
9119,Toyota,Sequoia,2015,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Large,4dr SUV,17.0,13.0,2031.0,53355
9120,Toyota,Sequoia,2015,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Crossover,Large,4dr SUV,17.0,13.0,2031.0,56580
9121,Toyota,Sequoia,2015,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,4dr SUV,17.0,13.0,2031.0,64320
9122,Toyota,Sequoia,2015,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Large,4dr SUV,17.0,13.0,2031.0,44395
9123,Toyota,Sequoia,2016,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Large,4dr SUV,17.0,13.0,2031.0,61855
9124,Toyota,Sequoia,2016,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,4dr SUV,17.0,13.0,2031.0,57340
9125,Toyota,Sequoia,2016,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Large,4dr SUV,17.0,13.0,2031.0,45325
9126,Toyota,Sequoia,2016,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,4dr SUV,17.0,13.0,2031.0,65080
9127,Toyota,Sequoia,2016,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Crossover,Large,4dr SUV,17.0,13.0,2031.0,65080
9128,Toyota,Sequoia,2016,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Crossover,Large,4dr SUV,17.0,13.0,2031.0,57340
9129,Toyota,Sequoia,2016,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Crossover,Large,4dr SUV,17.0,13.0,2031.0,48550
9130,Toyota,Sequoia,2016,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Large,4dr SUV,17.0,13.0,2031.0,54115
9131,Toyota,Sequoia,2016,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,4dr SUV,17.0,13.0,2031.0,48550
9132,Toyota,Sequoia,2017,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Crossover,Large,4dr SUV,17.0,13.0,2031.0,48685
9133,Toyota,Sequoia,2017,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,4dr SUV,17.0,13.0,2031.0,65215
9134,Toyota,Sequoia,2017,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Large,4dr SUV,17.0,13.0,2031.0,45460
9135,Toyota,Sequoia,2017,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,4dr SUV,17.0,13.0,2031.0,57475
9136,Toyota,Sequoia,2017,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Crossover,Large,4dr SUV,17.0,13.0,2031.0,57475
9137,Toyota,Sequoia,2017,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Large,4dr SUV,17.0,13.0,2031.0,54250
9138,Toyota,Sequoia,2017,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,4dr SUV,17.0,13.0,2031.0,48685
9139,Toyota,Sequoia,2017,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Crossover,Large,4dr SUV,17.0,13.0,2031.0,65215
9140,Toyota,Sequoia,2017,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Large,4dr SUV,17.0,13.0,2031.0,61990
9141,Cadillac,Seville,2002,regular unleaded,275.0,8.0,AUTOMATIC,front wheel drive,4.0,Luxury,Large,Sedan,25.0,16.0,1624.0,44399
9142,Cadillac,Seville,2002,regular unleaded,300.0,8.0,AUTOMATIC,front wheel drive,4.0,"Luxury,Performance",Large,Sedan,25.0,16.0,1624.0,49705
9143,Cadillac,Seville,2003,regular unleaded,300.0,8.0,AUTOMATIC,front wheel drive,4.0,"Luxury,Performance",Large,Sedan,25.0,16.0,1624.0,51650
9144,Cadillac,Seville,2003,regular unleaded,275.0,8.0,AUTOMATIC,front wheel drive,4.0,Luxury,Large,Sedan,25.0,16.0,1624.0,45535
9145,Cadillac,Seville,2004,regular unleaded,275.0,8.0,AUTOMATIC,front wheel drive,4.0,Luxury,Large,Sedan,24.0,16.0,1624.0,45975
9146,Dodge,Shadow,1992,regular unleaded,93.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,29.0,23.0,1851.0,2000
9147,Dodge,Shadow,1992,regular unleaded,100.0,4.0,MANUAL,front wheel drive,2.0,Crossover,Compact,Convertible,29.0,20.0,1851.0,2000
9148,Dodge,Shadow,1992,regular unleaded,152.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,24.0,18.0,1851.0,2000
9149,Dodge,Shadow,1992,regular unleaded,93.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,29.0,23.0,1851.0,2000
9150,Dodge,Shadow,1992,regular unleaded,93.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,29.0,23.0,1851.0,2000
9151,Dodge,Shadow,1992,regular unleaded,152.0,4.0,MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,24.0,18.0,1851.0,2000
9152,Dodge,Shadow,1992,regular unleaded,93.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,29.0,23.0,1851.0,2000
9153,Dodge,Shadow,1992,regular unleaded,100.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,29.0,20.0,1851.0,2000
9154,Dodge,Shadow,1992,regular unleaded,152.0,4.0,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,24.0,18.0,1851.0,2000
9155,Dodge,Shadow,1992,regular unleaded,152.0,4.0,MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,24.0,18.0,1851.0,2000
